Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,New York,New York City,1,9,1997,28.4
North America,US,New York,New York City,1,10,1997,36.4
North America,US,New York,New York City,1,11,1997,31.1
North America,US,New York,New York City,1,12,1997,22.8
North America,US,New York,New York City,1,13,1997,25.4
North America,US,New York,New York City,1,14,1997,28.4
North America,US,New York,New York City,1,15,1997,29.7
North America,US,New York,New York City,1,16,1997,40.1
North America,US,New York,New York City,1,17,1997,20.8
North America,US,New York,New York City,1,18,1997,12.7
North America,US,New York,New York City,1,19,1997,11.9
North America,US,New York,New York City,1,20,1997,24.2
North America,US,New York,New York City,1,21,1997,32.8
North America,US,New York,New York City,1,22,1997,38.3
North America,US,New York,New York City,1,23,1997,47.8
North America,US,New York,New York City,1,24,1997,30.5
North America,US,New York,New York City,1,25,1997,47.2
North America,US,New York,New York City,1,26,1997,33.7
North America,US,New York,New York City,1,27,1997,26.2
North America,US,New York,New York City,1,28,1997,41.0
North America,US,New York,New York City,1,29,1997,28.5
North America,US,New York,New York City,1,30,1997,24.4
North America,US,New York,New York City,1,31,1997,32.1
North America,US,New York,New York City,2,1,1997,42.3
North America,US,New York,New York City,2,2,1997,41.4
North America,US,New York,New York City,2,3,1997,41.7
North America,US,New York,New York City,2,4,1997,36.8
North America,US,New York,New York City,2,5,1997,43.8
North America,US,New York,New York City,2,6,1997,40.4
North America,US,New York,New York City,2,7,1997,36.1
North America,US,New York,New York City,2,8,1997,34.2
North America,US,New York,New York City,2,9,1997,30.7
North America,US,New York,New York City,2,10,1997,33.1
North America,US,New York,New York City,2,11,1997,32.8
North America,US,New York,New York City,2,12,1997,35.8
North America,US,New York,New York City,2,13,1997,31.2
North America,US,New York,New York City,2,14,1997,34.8
North America,US,New York,New York City,2,15,1997,41.0
North America,US,New York,New York City,2,16,1997,33.9
North America,US,New York,New York City,2,17,1997,31.0
North America,US,New York,New York City,2,18,1997,40.6
North America,US,New York,New York City,2,19,1997,55.2
North America,US,New York,New York City,2,20,1997,48.4
North America,US,New York,New York City,2,21,1997,45.9
North America,US,New York,New York City,2,22,1997,58.0
North America,US,New York,New York City,2,23,1997,39.9
North America,US,New York,New York City,2,24,1997,42.6
North America,US,New York,New York City,2,25,1997,27.7
North America,US,New York,New York City,2,26,1997,38.2
North America,US,New York,New York City,2,27,1997,56.2
North America,US,New York,New York City,2,28,1997,54.2
North America,US,New York,New York City,3,1,1997,42.4
North America,US,New York,New York City,3,2,1997,46.7
North America,US,New York,New York City,3,3,1997,41.1
North America,US,New York,New York City,3,4,1997,34.5
North America,US,New York,New York City,3,5,1997,40.2
North America,US,New York,New York City,3,6,1997,42.8
North America,US,New York,New York City,3,7,1997,36.4
North America,US,New York,New York City,3,8,1997,41.9
North America,US,New York,New York City,3,9,1997,32.2
North America,US,New York,New York City,3,10,1997,39.9
North America,US,New York,New York City,3,11,1997,46.9
North America,US,New York,New York City,3,12,1997,37.5
North America,US,New York,New York City,3,13,1997,33.0
North America,US,New York,New York City,3,14,1997,37.0
North America,US,New York,New York City,3,15,1997,44.6
North America,US,New York,New York City,3,16,1997,31.0
North America,US,New York,New York City,3,17,1997,34.2
North America,US,New York,New York City,3,18,1997,46.5
North America,US,New York,New York City,3,19,1997,37.8
North America,US,New York,New York City,3,20,1997,39.6
North America,US,New York,New York City,3,21,1997,42.1
North America,US,New York,New York City,3,22,1997,48.0
North America,US,New York,New York City,3,23,1997,33.6
North America,US,New York,New York City,3,24,1997,34.8
North America,US,New York,New York City,3,25,1997,41.6
North America,US,New York,New York City,3,26,1997,50.1
North America,US,New York,New York City,3,27,1997,50.3
North America,US,New York,New York City,3,28,1997,57.0
North America,US,New York,New York City,3,29,1997,47.9
